Timestamp,7501_TDB
1982-09-20 23:00:00,3.474
1982-09-21 23:00:00,0.0
1982-09-22 23:00:00,0.0
1982-09-23 23:00:00,3.505
1982-09-24 23:00:00,0.0
1982-09-25 23:00:00,0.0
1982-09-26 23:00:00,4.948
1982-09-27 23:00:00,0.0
1982-09-28 23:00:00,0.0
1982-09-29 23:00:00,5.419
1982-09-30 23:00:00,0.0
1982-10-01 23:00:00,3.393
1982-10-02 23:00:00,0.0
1982-10-03 23:00:00,0.0
1982-10-04 23:00:00,2.732
1982-10-05 23:00:00,3.69
1982-10-06 23:00:00,4.218
1982-10-07 23:00:00,18.609
1982-10-08 23:00:00,14.397
1982-10-09 23:00:00,40.13
1982-10-10 23:00:00,16.678
1982-10-11 23:00:00,6.11
1982-10-12 23:00:00,19.623
1982-10-13 23:00:00,29.923
1982-10-14 23:00:00,53.321
1982-10-15 23:00:00,16.666
1982-10-16 23:00:00,18.635
1982-10-17 23:00:00,14.001
1982-10-18 23:00:00,11.065
1982-10-19 23:00:00,8.348
1982-10-20 23:00:00,8.373
1982-10-21 23:00:00,7.312
1982-10-22 23:00:00,12.999
1982-10-23 23:00:00,0.0
1982-10-24 23:00:00,9.126
1982-10-25 23:00:00,8.333
1982-10-26 23:00:00,0.0
1982-10-27 23:00:00,9.668
1982-10-28 23:00:00,8.768
1982-10-29 23:00:00,4.701
1982-10-30 23:00:00,0.0
1982-10-31 23:00:00,7.619
1982-11-01 23:00:00,5.741
1982-11-02 23:00:00,5.866
1982-11-03 23:00:00,4.045
1982-11-04 23:00:00,0.0
1982-11-05 23:00:00,15.482
1982-11-06 23:00:00,0.0
1982-11-07 23:00:00,0.0
1982-11-08 23:00:00,5.871
1982-11-09 23:00:00,4.496
1982-11-10 23:00:00,5.657
1982-11-11 23:00:00,4.793
1982-11-12 23:00:00,7.676
1982-11-13 23:00:00,6.857
1982-11-14 23:00:00,20.722
1982-11-15 23:00:00,16.041
1982-11-16 23:00:00,24.177
1982-11-17 23:00:00,30.961
1982-11-18 23:00:00,25.98
1982-11-19 23:00:00,10.644
1982-11-20 23:00:00,13.664
1982-11-21 23:00:00,17.055
1982-11-22 23:00:00,15.564
1982-11-23 23:00:00,14.091
1982-11-24 23:00:00,1.002
1982-11-25 23:00:00,19.302
1982-11-26 23:00:00,13.423
1982-11-27 23:00:00,6.239
1982-11-28 23:00:00,7.854
1982-11-29 23:00:00,13.298
1982-11-30 23:00:00,6.739
1982-12-01 23:00:00,7.002
1982-12-02 23:00:00,7.564
1982-12-03 23:00:00,6.516
1982-12-04 23:00:00,5.868
1982-12-05 23:00:00,7.471
1982-12-06 23:00:00,20.536
1982-12-07 23:00:00,18.335
1982-12-08 23:00:00,14.907
1982-12-09 23:00:00,27.404
1982-12-10 23:00:00,54.628
1982-12-11 23:00:00,15.922
1982-12-12 23:00:00,22.381
1982-12-13 23:00:00,15.229
1982-12-14 23:00:00,10.107
1982-12-15 23:00:00,23.876
1982-12-16 23:00:00,18.626
1982-12-17 23:00:00,10.897
1982-12-18 23:00:00,15.068
1982-12-19 23:00:00,31.267
1982-12-20 23:00:00,26.151
1982-12-21 23:00:00,33.272
1982-12-22 23:00:00,42.013
1982-12-23 23:00:00,17.407
1982-12-24 23:00:00,6.756
1982-12-25 23:00:00,10.544
1982-12-26 23:00:00,19.765
1982-12-27 23:00:00,10.599
1982-12-28 23:00:00,11.363
1982-12-29 23:00:00,10.501
1982-12-30 23:00:00,9.851
1982-12-31 23:00:00,9.73
1983-01-01 23:00:00,6.653
1983-01-02 23:00:00,19.56
1983-01-03 23:00:00,28.672
1983-01-04 23:00:00,64.829
1983-01-05 23:00:00,42.414
1983-01-06 23:00:00,19.659
1983-01-07 23:00:00,17.776
1983-01-08 23:00:00,19.153
1983-01-09 23:00:00,34.465
1983-01-10 23:00:00,15.486
1983-01-11 23:00:00,21.134
1983-01-12 23:00:00,19.13
1983-01-13 23:00:00,28.649
1983-01-14 23:00:00,41.562
1983-01-15 23:00:00,33.376
1983-01-16 23:00:00,15.457
1983-01-17 23:00:00,10.425
1983-01-18 23:00:00,22.412
1983-01-19 23:00:00,12.481
1983-01-20 23:00:00,11.839
1983-01-21 23:00:00,11.321
1983-01-22 23:00:00,9.807
1983-01-23 23:00:00,9.795
1983-01-24 23:00:00,12.903
1983-01-25 23:00:00,17.161
1983-01-26 23:00:00,14.305
1983-01-27 23:00:00,14.342
1983-01-28 23:00:00,7.976
1983-01-29 23:00:00,11.023
1983-01-30 23:00:00,31.086
1983-01-31 23:00:00,37.486
1983-02-01 23:00:00,55.656
1983-02-02 23:00:00,42.808
1983-02-03 23:00:00,30.073
1983-02-04 23:00:00,10.084
1983-02-05 23:00:00,48.852
1983-02-06 23:00:00,56.156
1983-02-07 23:00:00,30.083
1983-02-08 23:00:00,14.051
1983-02-09 23:00:00,16.815
1983-02-10 23:00:00,13.224
1983-02-11 23:00:00,7.285
1983-02-12 23:00:00,11.662
1983-02-13 23:00:00,15.468
1983-02-14 23:00:00,5.426
1983-02-15 23:00:00,10.825
1983-02-16 23:00:00,3.117
1983-02-17 23:00:00,5.861
1983-02-18 23:00:00,10.841
1983-02-19 23:00:00,0.0
1983-02-20 23:00:00,12.632
1983-02-21 23:00:00,4.579
1983-02-22 23:00:00,9.125
1983-02-23 23:00:00,4.556
1983-02-24 23:00:00,4.62
1983-02-25 23:00:00,6.579
1983-02-26 23:00:00,12.454
1983-02-27 23:00:00,16.96
1983-02-28 23:00:00,26.731
1983-03-01 23:00:00,13.365
1983-03-02 23:00:00,13.971
1983-03-03 23:00:00,13.454
1983-03-04 23:00:00,7.563
1983-03-05 23:00:00,8.117
1983-03-06 23:00:00,10.11
1983-03-07 23:00:00,11.104
1983-03-08 23:00:00,6.696
1983-03-09 23:00:00,9.367
1983-03-10 23:00:00,8.285
1983-03-11 23:00:00,3.259
1983-03-12 23:00:00,4.315
1983-03-13 23:00:00,13.435
1983-03-14 23:00:00,6.114
1983-03-15 23:00:00,13.525
1983-03-16 23:00:00,3.747
1983-03-17 23:00:00,8.798
1983-03-18 23:00:00,12.61
1983-03-19 23:00:00,12.425
